Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,SMA_30,SMA_50,EMA_30,EMA_50,MACD,Signal_Line,RSI,Upper_Band,Lower_Band,Company,Trend,SP500_Close,SP500_High,SP500_Low,SP500_Open,SP500_Volume,SP500_SMA_30,SP500_SMA_50,SP500_EMA_30,SP500_EMA_50,SP500_MACD,SP500_Signal_Line,SP500_RSI
2007-12-28,4.717872476330066,4.754112704025985,4.572910044828513,4.576204299926758,416479,0.016529 USD,0.0,0.0,4.373403000831604,4.451615052223206,4.516513528893241,4.5613573965700525,0.067782874648369,0.0491741060384582,49.01609748073829,4.85567223560473,4.235531453970466,AFSI,1,1478.489990234375,1488.010009765625,1471.699951171875,1479.8299560546875,2420510000,1467.058996582031,1482.0153979492188,1477.6666108165343,1481.8698316118466,0.8134850376434315,-0.9646651041805532,42.818707236663606
2007-12-31,4.563024518670489,4.586087339525911,4.394999685890968,4.536667823791504,404640,0,0.0,0.0,4.385879095395406,4.440834803581238,4.517813805983452,4.560389178029717,0.0587964508119309,0.0510985749931527,41.8739664212694,4.81958772196582,4.308058628894776,AFSI,1,1468.3599853515625,1475.8299560546875,1465.1300048828125,1475.25,2440880000,1467.6326619466147,1480.580998535156,1477.066183367181,1481.3400337192866,-0.0022007563720762,-0.7721722346188579,36.85373469653336
2008-01-02,4.539963259356389,4.599267073848725,4.424652166508643,4.460893154144287,730510,0,0.0,0.0,4.400866691271464,4.4312329626083375,4.514141505864797,4.556487373171465,0.0450410573407333,0.0498870714626688,47.55707759340835,4.817064739122864,4.31513612185431,AFSI,0,1447.1600341796875,1471.77001953125,1442.0699462890625,1467.969970703125,3452650000,1467.2466634114585,1479.5115991210937,1475.1367543873432,1479.9996415804787,-2.3324099391106756,-1.0842197755172214,40.700298008658784
2008-01-03,4.480659105057451,4.530078617324017,4.342285611249079,4.352169513702393,339017,0,0.0,0.0,4.414858388900757,4.419588036537171,4.503691699918836,4.548474908094247,0.0250776403426842,0.0449251852386719,44.42115436552464,4.82283453368933,4.303705602647949,AFSI,0,1447.1600341796875,1456.800048828125,1443.72998046875,1447.550048828125,3429500000,1467.7096638997396,1478.3282006835936,1473.331804696527,1478.7118138392714,-4.131492233972722,-1.6936742672083216,37.27984575616811
2008-01-04,4.269804263616518,4.421356288468586,4.256625727495645,4.266510009765625,675913,0,0.0,0.0,4.421176385879517,4.406164231300354,4.488389655392822,4.537417461100968,0.0023177647128731,0.0364037011335122,42.67308463495541,4.841949898282669,4.259522002657272,AFSI,0,1411.6300048828125,1444.010009765625,1411.18994140625,1444.010009765625,4166000000,1466.7739990234377,1476.169001464844,1469.3510434182228,1476.0811546645084,-8.328251443271029,-3.020589702420863,29.655524863665477
2008-01-07,4.302752677727459,4.302752677727459,4.101781823675556,4.207208633422852,883595,0,0.0,0.0,4.427488851547241,4.3947081995010375,4.470248944297986,4.524468095309669,-0.0202710540752963,0.0250687500917504,44.917416056427506,4.855605356814891,4.203370005962819,AFSI,0,1416.1800537109375,1423.8699951171875,1403.449951171875,1414.0699462890625,4221260000,1466.7543334960938,1474.175002441406,1465.9206569854948,1473.7320918820155,-11.158434946394893,-4.648158751215669,35.01941017100026
2008-01-08,4.263215858330578,4.345581338230467,4.052361157424521,4.0853071212768555,575882,0,0.0,0.0,4.4252480665842695,4.383048119544983,4.445413987974042,4.50724609632799,-0.0474621745611454,0.0105625651611713,39.47981360314592,4.882323320974483,4.124265090356693,AFSI,0,1390.18994140625,1430.280029296875,1388.300048828125,1415.7099609375,4705390000,1465.0706665039063,1471.69080078125,1461.0348043674792,1470.45592911826,-15.321938844129136,-6.782914769798363,34.23865481674268
2008-01-09,4.088602426870007,4.28298358941613,4.002942686649393,4.217092037200928,969611,0,0.0,0.0,4.437036808331808,4.373366694450379,4.430683539537068,4.495867505773988,-0.0577121226793506,-0.003092372406933,32.9115239010722,4.849785043857546,4.099854610302,AFSI,0,1409.1300048828125,1409.18994140625,1378.699951171875,1390.25,5351030000,1465.1343343098958,1469.1678002929686,1457.686107626533,1468.0509909129485,-16.89844607819373,-8.806021031477437,37.71372420998504
2008-01-10,4.154494779917714,4.378528077567567,4.13143309336738,4.345582485198975,731241,0,0.0,0.0,4.449713802337646,4.368291888237,4.425193148934611,4.48997397555536,-0.0548350705364546,-0.0134409120328374,45.78821487549392,4.8441569522353,4.0873363777665315,AFSI,0,1420.3299560546875,1429.0899658203125,1395.31005859375,1406.780029296875,5170490000,1464.8710001627603,1466.7547998046875,1455.2760333315753,1466.179577781252,-17.04758303614949,-10.454333432411849,41.65772590717278
2008-01-11,4.401589269382324,4.444419135535888,4.259921513767784,4.35875940322876,683301,0,0.0,0.0,4.461406437555949,4.364006266593933,4.4209071008245555,4.484828306052356,-0.0509049186097421,-0.0209337133482183,42.32343579512806,4.838597355460308,4.0773813623436475,AFSI,0,1401.02001953125,1419.9100341796875,1394.8299560546875,1419.9100341796875,4495840000,1462.6043334960937,1464.1547998046874,1451.7756453444576,1463.6243009871343,-18.510547577316174,-12.065576261392714,35.79328343712238
2008-01-14,4.414768451199471,4.582792545650474,4.375233213607711,4.579498291015625,996468,0,0.0,0.0,4.477390845616658,4.363938355445862,4.431138790514302,4.488540854482288,-0.0296368265518589,-0.0226743359889464,45.09990697217078,4.8468966559030005,4.07826933111177,AFSI,0,1416.25,1417.8900146484375,1402.9100341796875,1402.9100341796875,3682090000,1460.822001139323,1461.4921997070312,1449.4836682254604,1461.7664852621488,-18.230871239386033,-13.298635256991378,32.85235204148019
2008-01-15,4.5465510921091035,4.563023881541132,4.408177607911779,4.477364540100098,779377,0,0.0,0.0,4.487561623255412,4.365178685188294,4.434121096939192,4.488102567643771,-0.0207834715761023,-0.0222961631063776,38.6725723155915,4.849657283338075,4.087952198473449,AFSI,0,1380.949951171875,1411.8800048828125,1380.5999755859375,1411.8800048828125,4601640000,1457.482332356771,1458.9423999023438,1445.062138092971,1458.5972094154713,-20.61995069607883,-14.76289834480887,24.0099238352239
2008-01-16,4.44771231680984,4.536666274209817,4.378525398593098,4.483952522277832,838212,0,0.0,0.0,4.489848438898722,4.363725485801697,4.437336027606201,4.487939820766675,-0.0130846966313322,-0.0204538698113685,39.492164629090425,4.8524876958619325,4.093296253036383,AFSI,0,1373.199951171875,1391.989990234375,1364.27001953125,1377.4100341796875,5440620000,1454.1749959309896,1456.2133984375,1440.4258679690297,1455.248297327487,-22.874985020313034,-16.385315679909702,22.794434313727052
2008-01-17,4.516899318056641,4.582790849415154,4.309338922300276,4.431239604949951,2324172,0,0.0,0.0,4.490597200393677,4.364174742698669,4.436942710015476,4.485716282891509,-0.0111087985938507,-0.018584855567865,42.10520829491166,4.827316940926508,4.093445693350835,AFSI,0,1333.25,1377.719970703125,1330.6700439453125,1374.7900390625,5303130000,1449.8569946289062,1452.8349975585938,1433.5112958419954,1450.464050373468,-27.567956906055542,-18.621843925138872,21.083705763711805
2008-01-18,4.424649834828628,4.480658224207408,4.246741906719838,4.289571762084961,1095279,0,0.0,0.0,4.483009847005208,4.361199269294739,4.427434906923185,4.478024340899096,-0.0207352727976593,-0.0190149390138238,38.87460892560222,4.827107510227493,4.077463784557053,AFSI,0,1325.18994140625,1350.280029296875,1312.510009765625,1333.9000244140625,6004840000,1444.529659016927,1448.933395996094,1426.52282136227,1445.551340217891,-31.573589617109747,-21.212193063533046,19.720319579654756
2008-01-22,4.108369166059353,4.487248664286291,3.9765853233537487,4.39170503616333,996998,0,0.0,0.0,4.474994214375814,4.363091759681701,4.425129753970936,4.474639270125144,-0.0198936991243323,-0.0191906910359255,44.63413850643549,4.818231839215346,4.071491318667344,AFSI,0,1310.5,1322.0899658203125,1274.2900390625,1312.93994140625,6544690000,1437.9683268229169,1445.63099609375,1419.0374780485752,1440.255209228954,-35.52394003433619,-24.07454245769368,19.371373596156275
2008-01-23,4.292867387901271,4.658568782266208,4.292867387901271,4.543257713317871,1119247,0,0.0,0.0,4.47279691696167,4.366109862327575,4.432750912638481,4.477330189466036,-0.0069179654576956,-0.0167361459202795,52.88681279195112,4.793829812490403,4.08010278753096,AFSI,1,1338.5999755859375,1339.0899658203125,1270.050048828125,1310.4100341796875,3241680000,1432.4329915364583,1442.9075952148437,1413.847961760663,1436.2687294782477,-35.97251920297913,-26.45413780675077,29.486013127859152
2008-01-24,4.675041210185867,4.869423113153886,4.609148904370158,4.780467987060547,1810735,0,0.0,0.0,4.472593196233114,4.375317692756653,4.455184272278614,4.489217946234448,0.0222498017358958,-0.0089389563890444,63.771192092680536,4.797198439178161,4.078094195785828,AFSI,1,1352.0699462890625,1355.1500244140625,1334.31005859375,1340.1300048828125,5735300000,1426.969991048177,1440.8749951171876,1409.8622833431405,1432.966816412005,-34.83949930234485,-28.131210105869584,32.901775719396824
2008-01-25,4.826592443527242,4.849654119425688,4.595969601674095,4.661861896514893,952935,0,0.0,0.0,4.477087068557739,4.382744727134704,4.4685183125519226,4.495988297225838,0.0353870274795307,-7.375961532945252e-05,62.448116146564466,4.778443131071358,4.087991586106987,AFSI,1,1330.6099853515625,1368.56005859375,1327.5,1357.3199462890625,4882250000,1422.0686564127604,1438.70359375,1404.7492318598129,1428.952823037086,-35.26668003273289,-29.55830409124225,34.655299331202656
2008-01-28,4.790352081611058,4.859538638824272,4.731049426908114,4.793646335601807,1401523,0,0.0,0.0,4.486411762237549,4.393793025016785,4.489494314039012,4.507661161475876,0.0557891735308553,0.0110988270139075,67.65865956328076,4.814694838446339,4.069201178628246,AFSI,1,1353.9599609375,1353.969970703125,1322.260009765625,1330.699951171875,4100930000,1417.64765625,1436.1617919921875,1401.4725047035347,1426.011926484161,-33.33679018748944,-30.31400131049169,38.99927353469185
2008-01-29,4.849656011412499,4.941905412250412,4.744229210967573,4.823298931121826,1295953,0,0.0,0.0,4.49760087331136,4.405762896537781,4.511030095786291,4.520039113226698,0.0735034360509452,0.023579748821315,73.52940550464406,4.860651548718812,4.04795393147528,AFSI,1,1362.300048828125,1364.9300537109375,1350.18994140625,1355.93994140625,4232960000,1413.4439900716145,1433.9961938476563,1398.9452494857665,1423.513421478042,-30.779555631565017,-30.40711217470636,44.740731123866766
2008-01-30,4.823298891650034,5.175821796217356,4.777174761877699,5.004502296447754,1581244,0,0.0,0.0,4.5193199634552,4.422605242729187,4.542867011957998,4.539037669431445,0.100999455076435,0.039063690072339,74.33806903012297,4.95216015166476,4.003228775794957,AFSI,4,1355.81005859375,1385.8599853515625,1352.949951171875,1362.219970703125,4742760000,1409.7059936523438,1432.08939453125,1396.162333944346,1420.8583876394423,-28.942980136285996,-30.114285767022288,39.44994413359245
2008-01-31,4.932020414388227,5.268070478286013,4.866128103361047,5.172526836395264,1348593,0,0.0,0.0,4.544997262954712,4.445830473899841,4.583490226437823,4.563880381861399,0.1347945961882137,0.058209871295514,74.9502642884067,5.080169369031865,3.946382926652949,AFSI,4,1378.550048828125,1385.6199951171875,1334.0799560546875,1351.97998046875,4970290000,1407.4609944661458,1430.485595703125,1395.026057485235,1419.199237097822,-25.360216864749415,-29.16347198656772,42.09432181509
2008-02-01,5.221944698512169,5.363612830076153,5.172526325526251,5.271364212036133,1246808,0,0.0,0.0,4.564660978317261,4.472609386444092,4.627869193250617,4.59162484578982,0.1676206131082436,0.0800920196580599,76.18145270618737,5.213451984337641,3.905019781180548,AFSI,4,1395.4200439453125,1396.02001953125,1375.9300537109375,1378.5999755859375,4650770000,1405.475663248698,1429.7285961914065,1395.0514759665305,1418.2667197192925,-20.918448686935108,-27.514467326641196,48.93048564694252
2008-02-04,5.330665501136136,5.35372831504675,5.2285330065778535,5.294424533843994,1037998,0,0.0,0.0,4.592758957544962,4.4969584751129155,4.67087276361148,4.619185617870376,0.1932683658466913,0.1027272888957862,73.13426433542739,5.326611226940433,3.894651990985593,AFSI,4,1380.8199462890625,1395.3800048828125,1379.68994140625,1395.3800048828125,3495780000,1403.0696614583333,1428.55099609375,1394.1333127615326,1416.7982188004598,-18.36472415909566,-25.68451869313209,43.21705254252736
2008-02-05,5.175821426579226,5.271365074668768,4.885896607895341,5.020975112915039,882114,0,0.0,0.0,4.608785247802734,4.517021284103394,4.693460011953645,4.634942068656441,0.1893466414981892,0.1200511594162668,65.83501077582017,5.363248117272678,3.9393917486025662,AFSI,1,1336.6400146484375,1380.280029296875,1336.6400146484375,1380.280029296875,4315740000,1398.953662109375,1426.9483959960935,1390.4240677219782,1413.654759814106,-19.67898325922465,-24.483411606350604,41.79597323809391
2008-02-06,5.05391880956201,5.20876544547552,5.0077947003393035,5.037446022033691,985121,0,0.0,0.0,4.619994672139486,4.534719591140747,4.715652657765261,4.650726537416333,0.185430187633492,0.1331269650597119,66.0305950748691,5.378073818550676,4.019779937400252,AFSI,1,1326.449951171875,1351.9599609375,1324.3399658203125,1339.47998046875,4008120000,1393.686661783854,1424.6633959960936,1386.296705363907,1410.2349633967638,-21.29729407643913,-23.84618810036831,41.42170324132104
2008-02-07,4.997913992951416,5.106635051848244,4.882602143046223,5.0736894607543945,284045,0,0.0,0.0,4.63022206624349,4.55892478466034,4.738751806345205,4.667313318723709,0.1831397908268082,0.1431295302131311,68.78621985530603,5.400701186568836,4.082812311737439,AFSI,1,1336.9100341796875,1347.1600341796875,1316.75,1324.010009765625,4589160000,1388.3686645507812,1423.257197265625,1383.1104685133123,1407.3594759764862,-21.48807462974264,-23.37456540624318,50.75309307429658
2008-02-08,5.034152030944824,5.205471476250243,4.9419038007267995,5.034152030944824,729794,0,0.0,0.0,4.639679098129273,4.5803023719787594,4.757809885351633,4.681699150575517,0.1761042742461445,0.1497244790197338,73.15573904197548,5.4197479199935135,4.132622532887346,AFSI,1,1331.2900390625,1341.219970703125,1321.06005859375,1336.8800048828125,3768490000,1382.822998046875,1421.3183984375,1379.7672150003568,1404.3763608033887,-21.840986928662005,-23.067849710726943,51.267894947297066
2008-02-11,5.024269272519328,5.024269272519328,4.895779659297647,4.915547847747803,821282,0,0.0,0.0,4.649562915166219,4.598453722000122,4.76798652808687,4.690869687719529,0.1591239287014616,0.1516043689560794,66.1258114443004,5.419098186635095,4.188951110697669,AFSI,1,1339.1300048828125,1341.4000244140625,1320.3199462890625,1331.9200439453125,3593140000,1378.2516642252604,1418.720598144531,1377.1454595089024,1401.8176801790523,-21.24317465378863,-22.70291469933928,56.12511118783341
2008-02-12,4.951786648998536,4.955082043123984,4.793645748906464,4.905662536621094,1176584,0,0.0,0.0,4.660544856389364,4.614567651748657,4.776868851218111,4.699292936696061,0.1432182892395195,0.1499271530127674,62.22218505622394,5.427586807739198,4.213078914154112,AFSI,1,1348.8599853515625,1362.0999755859375,1339.3599853515625,1340.550048828125,4044640000,1373.9306640625,1416.3033984375,1375.320590208429,1399.7409078328762,-19.756534974784927,-22.11363875442841,52.38228048156928
2008-02-13,4.908957337256298,5.040741942257983,4.82659300462342,5.030858039855957,680724,0,0.0,0.0,4.677017863591512,4.631739988327026,4.7932552504850685,4.712295489761155,0.1391115943152572,0.1477640412732654,59.13462307889817,5.439699715799463,4.2563153560694325,AFSI,1,1367.2099609375,1369.22998046875,1350.780029296875,1353.1199951171875,3856420000,1370.558996582031,1414.024797363281,1374.797323803853,1398.4651844252144,-16.902827373555738,-21.07147647825388,53.43747349702861
2008-02-14,5.040742897394636,5.1889999407999285,4.905664012843084,4.938609600067139,797890,0,0.0,0.0,4.6929417451222735,4.642205219268799,4.802632950458105,4.72117055291041,0.1269499310801576,0.1436012192346438,60.29416251091704,5.437970093183953,4.3035106864638735,AFSI,1,1348.8599853515625,1368.1600341796875,1347.31005859375,1367.3299560546875,3644760000,1367.2823282877605,1411.5535961914063,1373.123947129512,1396.5198825007574,-15.938207477755212,-20.044822678154148,54.20293652301911
2008-02-15,4.899074723699871,4.971555922108293,4.793646800217899,4.948493480682373,717469,0,0.0,0.0,4.712819210688273,4.65299955368042,4.812043307246768,4.7300851775289185,0.1167632973002525,0.1382336348477656,56.33426987112918,5.425318970385936,4.367887196835133,AFSI,1,1349.989990234375,1350.0,1338.1300048828125,1347.52001953125,3583300000,1364.0433268229167,1409.2975952148438,1371.6314337814383,1394.6951808432525,-14.91067631543342,-19.017993405610003,48.98148496122866
2008-02-19,4.974849374458493,5.093455056419805,4.839770522705616,5.007795333862305,165796,0,0.0,0.0,4.737528721491496,4.662811613082885,4.824672470254222,4.7409757718949335,0.1121823127143937,0.1330233704210912,57.36838517002911,5.378762189197145,4.486266335201659,AFSI,1,1348.780029296875,1367.280029296875,1345.050048828125,1355.8599853515625,3613550000,1361.948327636719,1406.5729956054688,1370.1571496211443,1392.894586664963,-14.032229396201956,-18.020840603728395,46.39965412546403
2008-02-20,5.040743350982666,5.057216526256431,4.882602008892856,5.040743350982666,622307,0,0.0,0.0,4.765313212076823,4.670982999801636,4.838612527075412,4.752731363231708,0.1099431231628305,0.1284073209694391,51.641812195331646,5.333198981490519,4.596733374390218,AFSI,1,1360.030029296875,1363.7099609375,1336.550048828125,1348.3900146484375,3870520000,1360.07666015625,1403.626796875,1369.5037870195786,1391.6057804936656,-12.28664016436892,-16.8740005158565,51.095982307034824
2008-02-21,5.040742617684033,5.347140591767469,5.040742617684033,5.188999652862549,2804813,0,0.0,0.0,4.80210296312968,4.682579460144043,4.861218148093937,4.769839923609388,0.1187625728303674,0.1264783713416247,50.759870664056486,5.320259540060205,4.674247009775,AFSI,1,1342.530029296875,1367.93994140625,1339.3399658203125,1362.2099609375,3696660000,1358.4879964192708,1400.3841967773435,1367.763544585856,1389.6812412310464,-12.175005978011086,-15.934201608287418,40.383379459496105
2008-02-22,5.248302966116408,5.248302966116408,5.073689212845971,5.185705661773682,1576617,0,0.0,0.0,4.8343900839487715,4.690561981201172,4.882152826395856,4.786148383929556,0.124056209915162,0.1259939390563322,45.666715393473794,5.334038887607152,4.700991429699366,AFSI,1,1353.1099853515625,1354.300048828125,1327.0400390625,1344.219970703125,3572660000,1356.6206624348958,1397.127197265625,1366.8181536675145,1388.2470743338115,-11.104811691140185,-14.968323624857971,38.3114921054584
2008-02-25,5.212061303480907,5.436093759339487,5.106633393253701,5.429504871368408,1085350,0,0.0,0.0,4.870520830154419,4.708611164093018,4.917465861555376,4.811378050103629,0.1462382703918292,0.1300428053234316,55.58590434845708,5.3769718292843915,4.734822785507479,AFSI,4,1371.800048828125,1374.3599853515625,1346.030029296875,1352.75,3866350000,1355.002998860677,1395.010197753906,1367.1395662585217,1387.602092941432,-8.648844588582278,-13.704427817602834,47.56324302933368
2008-02-26,5.403149163547579,5.51846024476815,5.291132717234404,5.498725891113281,1256318,0,0.0,0.0,4.908519713083903,4.728307571411133,4.954966508623628,4.838332867398125,0.1674727493159675,0.1375287941219388,73.77130937275494,5.444224038744202,4.738078531598815,AFSI,4,1381.2900390625,1387.3399658203125,1363.2900390625,1371.760009765625,4096060000,1354.345332845052,1392.90419921875,1368.0524999878107,1387.354561416768,-5.869055249208486,-12.137353303923966,64.84474368808316
2008-02-27,5.445978576658348,5.673306465148926,5.445978576658348,5.673306465148926,1266981,0,0.0,0.0,4.944979985555013,4.752021188735962,5.001311021947841,4.871076930055019,0.1961275834466578,0.1492485519868826,77.33709828592703,5.549943787001011,4.717359536744716,AFSI,4,1380.02001953125,1388.3399658203125,1372.0,1378.949951171875,3904700000,1353.1376668294272,1390.7363989257813,1368.8245980228714,1387.0669323232182,-3.725585897500195,-10.454999822639213,68.93337083945252
2008-02-28,5.620593200353697,5.7655556262388625,5.531639191840229,5.5579962730407715,1737465,0,0.0,0.0,4.9810010433197025,4.776122522354126,5.037226199437708,4.898014943505441,0.2071443460481532,0.1608277107991368,69.496019081688,5.61351213882309,4.70914058258194,AFSI,4,1367.6800537109375,1378.1600341796875,1363.1600341796875,1378.1600341796875,3938580000,1352.6953369140624,1388.7310009765624,1368.7507564543596,1386.306662573717,-2.98815748627203,-8.961631355365776,60.73249074785281
2008-02-29,5.498692249439997,5.600824773455506,5.436094196971665,5.501986503601074,1209143,0,0.0,0.0,5.01493550936381,4.79811809539795,5.067210735190184,4.921700102724878,0.2089470776347832,0.1704515841662661,68.58642254558515,5.655014642241968,4.700584045883643,AFSI,4,1330.6300048828125,1364.0699462890625,1325.4200439453125,1364.0699462890625,4426730000,1351.2763387044272,1386.4256005859374,1366.2913531271631,1384.123264232897,-5.3319065579378275,-8.235686395880187,49.81118133366672
2008-03-03,5.455862383193657,5.541522115686336,5.324077389755479,5.501986503601074,1137010,0,0.0,0.0,5.050627072652181,4.814528770446778,5.09526078476508,4.944456432171004,0.2079783108991257,0.177956929512838,75.72248145351719,5.686781263762179,4.691879653519925,AFSI,4,1331.3399658203125,1335.1300048828125,1320.0400390625,1330.449951171875,4117570000,1351.2126708984374,1383.9528002929687,1364.036424913818,1382.0533309618154,-7.0507796696938385,-7.998705050642918,47.67669442284337
2008-03-04,5.4558613032134575,5.551404159456154,5.353728799414935,5.370201587677002,1804649,0,0.0,0.0,5.086648066838582,4.832903099060059,5.112998901081979,4.96115232062222,0.1943364255949191,0.1812328287292542,68.40730133165448,5.695074369979647,4.691164252685759,AFSI,4,1326.75,1331.030029296875,1307.3900146484375,1329.5799560546875,4757180000,1351.2646728515624,1381.4278002929686,1361.6308491129264,1379.8845728848814,-8.68327548172465,-8.135619136859264,43.19734150791606
2008-03-05,5.403149552428952,5.482220415717998,5.231830425811139,5.261481761932373,1589071,0,0.0,0.0,5.115640624364217,4.847329006195069,5.122578440491682,4.972929945771638,0.1727608720852727,0.1795384374004579,59.25933441946928,5.701224499722113,4.709064787845025,AFSI,4,1333.699951171875,1344.18994140625,1320.219970703125,1327.68994140625,4277710000,1352.0380045572915,1378.8993994140626,1359.8288556973748,1378.0734112490773,-9.30892965143721,-8.370281239774853,38.912037560627255
2008-03-06,5.271365219545045,5.389970934133463,5.106634616851807,5.106634616851807,3073390,0,0.0,0.0,5.134419854482015,4.855438432693481,5.121549806708464,4.978173266206154,0.1415356847184634,0.171937886864059,56.42318730258725,5.700708973779154,4.716499173269796,AFSI,1,1304.3399658203125,1332.199951171875,1303.4200439453125,1332.199951171875,4323460000,1350.8960042317708,1375.2969995117187,1356.2489273182096,1375.181903585204,-12.035136967416976,-9.103252385303277,36.269413275947485
2008-03-07,5.040741968200651,5.258185541088317,4.922135899124583,5.047330856323242,1250898,0,0.0,0.0,5.143315283457438,4.861047697067261,5.116761487328773,4.980885328563687,0.1107277799904116,0.1596958654893295,53.64075001097792,5.701050782548832,4.713521504057003,AFSI,1,1293.3699951171875,1313.239990234375,1282.4300537109375,1301.530029296875,4565410000,1348.9393391927083,1371.235400390625,1352.192222014918,1371.9735934492037,-14.908999200215703,-10.264401748285763,33.536855032494614
2008-03-10,5.020973797152708,5.15605264695397,4.908957004547119,4.908957004547119,612260,0,0.0,0.0,5.151551787058512,4.864218015670776,5.10335474650415,4.978064609974802,0.0742903077114736,0.1426147539337584,46.559628687736335,5.707054866227182,4.694997917738883,AFSI,1,1273.3699951171875,1295.010009765625,1272.6600341796875,1293.1600341796875,4261240000,1347.031339518229,1366.749599609375,1347.1069170537742,1368.1067856714774,-18.586139135311896,-11.928749225690993,30.233268037140107
2008-03-11,4.928726318956105,5.152758815027657,4.892485337623741,5.142875671386719,1099648,0,0.0,0.0,5.163192764918009,4.874694862365723,5.105904483593348,4.9845277888537005,0.0635559959278699,0.1268030023325807,53.11869797668377,5.701346013015297,4.723439553314658,AFSI,4,1320.6500244140625,1320.6500244140625,1274.4000244140625,1274.4000244140625,5109080000,1345.9210083007813,1363.6371997070312,1345.400020754438,1366.2457362104024,-17.483655104821082,-13.03973040151701,41.3175718774172
2008-03-12,5.165937377037536,5.2878380998929835,5.1264025212187425,5.159348487854004,564128,0,0.0,0.0,5.174394416809082,4.8863577461242675,5.109352483868229,4.991383502539987,0.0557357085685579,0.1125895435797761,49.01532740446935,5.693247071151278,4.756907090301969,AFSI,4,1308.77001953125,1333.260009765625,1307.8599853515625,1321.1300048828125,4414280000,1344.1366739908854,1360.2428002929687,1343.036794869071,1363.9917865367102,-17.368334329648405,-13.90545118714329,42.36751148894269
2008-03-13,5.047332268480316,5.258187012238936,4.85953997023093,5.21865177154541,1031798,0,0.0,0.0,5.18153273264567,4.899997425079346,5.116404050815144,5.000295983677455,0.0537042843100801,0.1008124917258369,51.054852707185056,5.6936827672079025,4.775250767414289,AFSI,4,1315.47998046875,1321.6800537109375,1282.1099853515625,1305.260009765625,5073360000,1342.7923380533855,1357.1852001953123,1341.258935875502,1362.0893627693392,-16.544786019845105,-14.433318153683654,41.341060504854106
2008-03-14,5.238417972285543,5.254891523962194,4.941904306948432,4.961671352386475,958486,0,0.0,0.0,5.1745042165120445,4.91001298904419,5.106421296077811,4.99878129225428,0.0310008354645754,0.0868501604735846,35.14650356531875,5.691813747670763,4.779425962183363,AFSI,4,1288.1400146484375,1321.469970703125,1274.8599853515625,1316.050048828125,5153780000,1339.778670247396,1354.0047998046875,1337.8319086995623,1359.1893883332257,-17.89197722694871,-15.125049968336668,31.48621291599379
2008-03-17,4.859539929000133,4.971556760164252,4.474071430553627,4.717872142791748,1313101,0,0.0,0.0,5.156054480870565,4.917327041625977,5.081353608769033,4.987765247177317,-0.0065884227776589,0.0681624438233359,27.682297622062123,5.720708509221167,4.727469066843897,AFSI,1,1276.5999755859375,1287.5,1256.97998046875,1283.2099609375,5683010000,1335.8180013020833,1350.5935986328125,1333.881461401909,1355.9505878333318,-19.66414465371736,-16.032868905412805,27.040632480819923
2008-03-18,4.856245514895174,5.268071080195992,4.796942086033478,5.241714000701904,1772257,0,0.0,0.0,5.154297463099161,4.936831121444702,5.0916994405066385,4.9977240218253405,0.005824339888953,0.0556948230364593,39.71745567877641,5.721862437311285,4.749707005437739,AFSI,4,1330.739990234375,1330.739990234375,1277.1600341796875,1277.1600341796875,5335630000,1334.1486694335938,1348.9757983398438,1333.6787858427133,1354.9619369470984,-16.509640532891808,-16.128223230908606,41.22693632312878
2008-03-19,5.215355758315484,5.373496287593687,5.020973875276242,5.034152030944824,1235860,0,0.0,0.0,5.154736693700155,4.953369989395141,5.087986704405877,4.9991525712025755,-0.0010745854085856,0.0443409413474503,38.04509425778078,5.722098281196346,4.748812029548893,AFSI,4,1298.4200439453125,1341.510009765625,1298.4200439453125,1330.969970703125,5358550000,1332.8746704101563,1346.6205981445312,1331.4040283009456,1352.7446078097737,-16.428248227293807,-16.188228230185647,38.48889015126923
2008-03-20,5.0868657977720115,5.403147213094432,5.053919080411887,5.376790523529053,1651969,0,0.0,0.0,5.166048177083334,4.979199657440185,5.106619208865436,5.013961902666359,0.0208655048397607,0.0396458540459124,47.47338759391977,5.734948142037083,4.754741255774808,AFSI,3,1329.510009765625,1330.6700439453125,1295.219970703125,1299.6700439453125,6145220000,1332.9766723632813,1345.4069995117188,1331.2818335567315,1351.83344710216,-13.697151589352645,-15.690012902019047,49.81009291475811
2008-03-24,5.386674481237844,5.610707675523199,5.380084833553203,5.485512733459473,1087552,0,0.0,0.0,5.179775619506836,5.004568071365356,5.131063952387632,5.0324540921092265,0.0464902475092428,0.0410147327385785,49.681514687678266,5.7605473959484055,4.759122709032063,AFSI,3,1349.8800048828125,1359.6800537109375,1330.2900390625,1330.2900390625,4499000000,1333.409004720052,1344.2219995117186,1332.4817155777691,1351.756841524931,-9.776353740143122,-14.507281069643865,52.94716906442712
2008-03-25,5.363612964989789,5.472335137118557,5.1165180524101075,5.393264293670654,1212178,0,0.0,0.0,5.1917460282643635,5.02552170753479,5.14798010343815,5.046603511778303,0.0586779595604776,0.0445473781029583,50.45279021225699,5.756406914475418,4.759639132735275,AFSI,3,1352.989990234375,1357.469970703125,1341.2099609375,1349.0699462890625,4145120000,1334.1323364257812,1342.8752001953126,1333.8048300717437,1351.8052002978502,-6.345002135194591,-12.87482528275401,54.19089084943925
