Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,SMA_30,SMA_50,EMA_30,EMA_50,MACD,Signal_Line,RSI,Upper_Band,Lower_Band,Company
2007-04-05 00:00:00-04:00,3.603380209927274,3.6164835371520625,3.475623903514593,3.5083818435668945,294160,0,0.0,0.0,3.4689908345540363,3.3527912378311155,3.440007298906349,3.3346776065825185,0.059748046577998704,0.06420928086365589,62.05111124748934,3.7143303526017606,3.205161939802414,AFSI
2007-04-09 00:00:00-04:00,3.53458858196895,3.564070694068296,3.4887276867076227,3.4985551834106445,337672,0,0.0,0.0,3.4659376541773477,3.366653981208801,3.443784581777594,3.3411041782228375,0.05363386495864786,0.06209419768265429,57.52713663012276,3.718129153260819,3.2121491241363365,AFSI
2007-04-10 00:00:00-04:00,3.505106024629899,3.5968289375305176,3.505106024629899,3.5968289375305176,264607,0,0.0,0.0,3.4659423351287844,3.3829399871826173,3.4536584111810087,3.351132600156472,0.05607184134098464,0.06088972641432036,61.92174115987368,3.730190844691225,3.225932173573546,AFSI
2007-04-11 00:00:00-04:00,3.5378641552620262,3.5378641552620262,3.42321116948088,3.518177032470703,286961,0,0.0,0.0,3.470845619837443,3.395625715255737,3.4578209028771183,3.3576833622080104,0.05106871540965674,0.05892552421338764,54.37249869907388,3.7047156197522333,3.2852320807482553,AFSI
2007-04-12 00:00:00-04:00,3.4985536404472715,3.5411390627025754,3.442865273043103,3.528036117553711,139493,0,0.0,0.0,3.4707369963328043,3.4059582424163817,3.462350916727221,3.3643638624176457,0.047353387459714735,0.05661109686265307,45.20389872171256,3.688349907911167,3.3277566260930445,AFSI
2007-04-13 00:00:00-04:00,3.5378632430032178,3.6132069814409897,3.488726531774125,3.603379487991333,646144,0,0.0,0.0,3.4712870121002197,3.4170782995224,3.4714495342281317,3.3737370242048494,0.04991317559698105,0.055271512609518667,52.14722606912454,3.692590255715575,3.346746377966676,AFSI
2007-04-16 00:00:00-04:00,3.603380149709883,3.865444421768189,3.541140102451593,3.865444421768189,4994086,0,0.0,0.0,3.484714150428772,3.431935601234436,3.4968685592307165,3.3930196672465494,0.07225536129815602,0.05866828234724614,61.30305332466915,3.754802083368552,3.3395296818063143,AFSI
2007-04-17 00:00:00-04:00,3.875270972318463,4.081646452432713,3.829409712514229,3.9800968170166016,1613839,0,0.0,0.0,3.504033843676249,3.447712664604187,3.528044575862064,3.416042300570865,0.09808255984398517,0.06655113784659394,69.06374525134473,3.847912250799274,3.305686558442975,AFSI
2007-04-18 00:00:00-04:00,3.996476018485674,4.17336864113509,3.963684818555405,4.039061069488525,1456002,0,0.0,0.0,3.5232482035954793,3.464865188598633,3.561013381902481,3.4404744091558714,0.12190349554182234,0.07762160938563963,76.1572273391073,3.9368331074580514,3.280621206773821,AFSI
2007-04-19 00:00:00-04:00,3.993199261050572,4.0292326410775745,3.780272543381046,3.9669926166534424,804318,0,0.0,0.0,3.543003042538961,3.4820150184631347,3.587205590596092,3.4611221819989137,0.13342835780779305,0.08878295907007032,75.1617327697312,3.9898965743582298,3.2799558731515357,AFSI
2007-04-20 00:00:00-04:00,4.029234233960058,4.029234233960058,3.881823690997827,3.986648797988891,488639,0,0.0,0.0,3.5592714468638103,3.4976615428924562,3.612976120105305,3.4817310689004817,0.14250527168045224,0.09952742159214671,75.8826505468111,4.041902443128374,3.2669460332815374,AFSI
2007-04-23 00:00:00-04:00,3.9997502747101423,4.153712788133993,3.9997502747101423,4.048887729644775,690941,0,0.0,0.0,3.5812111934026083,3.515076017379761,3.641099449753013,3.5039725065767287,0.1529577512092959,0.11021348751557655,74.4010865377761,4.10143446839142,3.255249644157408,AFSI
2007-04-24 00:00:00-04:00,4.075094504849631,4.137335300445557,4.075094504849631,4.137335300445557,371520,0,0.0,0.0,3.6078429857889813,3.5324283838272095,3.6731146659267258,3.528810263199036,0.1664595541950984,0.12146270085148093,77.2853897233913,4.172442792337001,3.232812930662572,AFSI
2007-04-25 00:00:00-04:00,4.107853208887268,4.127507819020653,4.02268234962016,4.035785675048828,597597,0,0.0,0.0,3.6363715012868245,3.550627112388611,3.696512795547507,3.548691651899028,0.16704009007318055,0.13057817869582086,70.05702464791713,4.214175352860257,3.234990086745456,AFSI
2007-04-26 00:00:00-04:00,4.042337757628526,4.045613211622582,3.953891427556369,4.022683143615723,586303,0,0.0,0.0,3.6615793466567994,3.566994323730469,3.7175560438099726,3.5672795535349766,0.16454611892233473,0.13737176674112364,74.1524123794079,4.246715037770964,3.252570231012605,AFSI
2007-04-27 00:00:00-04:00,4.02268234962016,4.120923269469476,4.016130308896207,4.035785675048828,385583,0,0.0,0.0,3.683736252784729,3.581334795951843,3.738086987760867,3.5856523426139515,0.16176219965724892,0.1422498533243487,75.1518167331709,4.271766615016268,3.284845209019377,AFSI
2007-04-30 00:00:00-04:00,4.048889383119742,4.084922775434696,3.7707075421847978,3.921132326126098,716922,0,0.0,0.0,3.703924226760864,3.5931206130981446,3.7498963644295915,3.5988084203987416,0.14859148636276487,0.14351817993203195,64.95374457330122,4.274814153542098,3.3279865495066074,AFSI
2007-05-01 00:00:00-04:00,3.9309597802727008,3.9702697598651753,3.862168072005173,3.9571664333343506,352901,0,0.0,0.0,3.7229155619939167,3.604384603500366,3.7632686269395763,3.6128616758079812,0.13945371684822572,0.1427052873152707,71.07006215780193,4.2865590658164585,3.353913393976632,AFSI
2007-05-02 00:00:00-04:00,3.9669936943951343,4.1144045971390675,3.9669936943951343,4.091474533081055,424997,0,0.0,0.0,3.745947845776876,3.616896085739136,3.784443201529349,3.631630807465749,0.14141931601921298,0.14244809305605918,74.15730658674309,4.312081865917393,3.380475898135952,AFSI
2007-05-03 00:00:00-04:00,4.10129921307214,4.346984557693269,4.10129921307214,4.186470031738281,1014042,0,0.0,0.0,3.7707298040390014,3.631438283920288,3.8103804163815385,3.653389208417613,0.14892568772960324,0.143743611990768,74.58558070774122,4.34864471603813,3.4041876013141654,AFSI
2007-05-04 00:00:00-04:00,4.317502678948865,4.386294742060833,4.232331841198447,4.324054718017578,887094,0,0.0,0.0,3.7949753443400067,3.6482744216918945,3.8435206939064446,3.67968981663722,0.16408500592122532,0.14781189077685947,71.60487809151596,4.396434721201438,3.4379648835959253,AFSI
2007-05-07 00:00:00-04:00,4.3895733101621675,4.419055422766752,4.242161991119794,4.327332496643066,610812,0,0.0,0.0,3.820202048619588,3.66301805973053,3.87473435859913,3.705087568794312,0.17435352523895986,0.15312021766927955,68.2758776464919,4.428692624265228,3.4885847118553777,AFSI
2007-05-08 00:00:00-04:00,4.631980541396877,4.635255994199566,4.4223292594609545,4.471465587615967,874106,0,0.0,0.0,3.8475302616755167,3.6805136013031006,3.9132331475679583,3.735141608748102,0.19190952312688658,0.16087807876080096,70.88603105111676,4.492988077676872,3.5117529234522795,AFSI
2007-05-09 00:00:00-04:00,4.5009486888821595,4.713875849030485,4.48784649674514,4.66473913192749,916376,0,0.0,0.0,3.8831319491068523,3.7063868141174314,3.9617174046234123,3.7715964135786666,0.2188950518089241,0.1724814733704256,80.17001658723554,4.57919437118311,3.540202839891719,AFSI
2007-05-10 00:00:00-04:00,4.681117795127564,4.815426128966675,4.681117795127564,4.7499098777771,1407079,0,0.0,0.0,3.924079449971517,3.7307591152191164,4.01256853192365,3.809961647468801,0.24433727706280894,0.1868526341089023,81.23326431739292,4.6638805610452785,3.5777040260518898,AFSI
2007-05-11 00:00:00-04:00,4.792495249248288,4.87439027871131,4.697530158955194,4.753185272216797,1137252,0,0.0,0.0,3.9671016216278074,3.7540852403640748,4.0603502571038534,3.8469508092236246,0.26174745905961405,0.20183159909904466,80.28172508073654,4.734035332769764,3.622529832749951,AFSI
2007-05-14 00:00:00-04:00,4.7433595213172,4.7761174643191096,4.60905116118899,4.651636600494385,756109,0,0.0,0.0,4.006848057111104,3.77786536693573,4.098497763129049,3.8785071147636545,0.26430428927230754,0.21432613713369725,71.86637234918626,4.791109817721868,3.644074565670467,AFSI
2007-05-15 00:00:00-04:00,4.658187865423834,4.717152455395984,4.5664653379158855,4.602499485015869,1009686,0,0.0,0.0,4.04091641108195,3.8019052362442016,4.13101400325078,3.906898972420604,0.2593757192381281,0.22333605355458344,75.2187277463403,4.835364205618152,3.662060444574109,AFSI
2007-05-16 00:00:00-04:00,4.638532553996119,4.68766964589255,4.42232995446721,4.576292514801025,764724,0,0.0,0.0,4.074438778559367,3.8241784811019897,4.159741649157247,3.9331496995727777,0.2504678707983343,0.22876241700333363,74.35157032614657,4.870939559046411,3.6802082356770995,AFSI
2007-05-17 00:00:00-04:00,4.582843900150982,4.645084696733013,4.517328406198767,4.5926713943481445,391396,0,0.0,0.0,4.1080703417460125,3.8485449600219725,4.187672600459886,3.9590132954463217,0.241941029838741,0.23139813957041513,74.42528507257475,4.899699522211783,3.714016150281198,AFSI
2007-05-18 00:00:00-04:00,4.612325991031048,4.7073243453021645,4.5369826250958685,4.694221019744873,459153,0,0.0,0.0,4.147598314285278,3.872457447052002,4.220353143639563,3.98784497090901,0.2406041185221186,0.23323933536075583,84.30235104421857,4.939056880918871,3.7454160137497077,AFSI
2007-05-21 00:00:00-04:00,4.684394857340769,4.746635671432839,4.645086003522336,4.6778435707092285,536685,0,0.0,0.0,4.186907927195231,3.89820041179657,4.249868655063413,4.014903739528626,0.23550829043334964,0.23369312637527462,82.54451382179226,4.971702702546228,3.775665776228797,AFSI
2007-05-22 00:00:00-04:00,4.661463505929027,4.8154260706438965,4.654911465078832,4.792495250701904,1035430,0,0.0,0.0,4.226763470967611,3.9272826862335206,4.284876822523961,4.04539752428052,0.23797798032978879,0.23455009716617747,82.22902593453733,5.021482501746048,3.7914019720546115,AFSI
2007-05-23 00:00:00-04:00,4.844906848698081,5.12334941909715,4.815424751998459,4.910422325134277,1908578,0,0.0,0.0,4.27317164738973,3.9618925285339355,4.325234596885917,4.079320065490471,0.24660821076941275,0.23696171988682455,82.5959949709559,5.078482438895951,3.8218656999132525,AFSI
2007-05-24 00:00:00-04:00,4.936629982987756,5.080765043568256,4.81214953157296,4.867837905883789,1395272,0,0.0,0.0,4.317831707000733,3.9939203310012816,4.360241261982554,4.11024233374119,0.247162389654898,0.23900185384043926,76.77435925850449,5.113321567057978,3.871542047978032,AFSI
2007-05-25 00:00:00-04:00,4.933353868491235,5.1331776699171705,4.930078415493046,5.116144180297852,1331663,0,0.0,0.0,4.368257196744283,4.02882164478302,4.409009192196445,4.149689464978706,0.26458781791268304,0.24411904665488804,81.28911475072479,5.187711179223742,3.905188286337171,AFSI
2007-05-29 00:00:00-04:00,5.224901578118338,5.241280358338757,5.044732349626174,5.169212818145752,1690553,0,0.0,0.0,4.411716143290202,4.065896039009094,4.458054587418981,4.189670772946041,0.27945836879297214,0.25118691108250485,79.83211608593255,5.236665983499342,3.981041531263536,AFSI
2007-05-30 00:00:00-04:00,5.136453690305705,5.208521219114563,5.07421365488249,5.149556636810303,971240,0,0.0,0.0,4.450698137283325,4.1011386442184445,4.502667622863583,4.2273133558426785,0.2863563600736416,0.25822080088073224,74.34216007653612,5.261197118075073,4.075749417035401,AFSI
2007-05-31 00:00:00-04:00,5.17904058396156,5.22490223275181,4.995595500839355,5.087318420410156,1648240,0,0.0,0.0,4.485640048980713,4.134874892234802,4.540387029156911,4.261039044649246,0.28353257689040934,0.26328315608266767,67.34023318742578,5.27299553269016,4.163535391153223,AFSI
2007-06-01 00:00:00-04:00,5.12007496580545,5.162660396052934,5.064386587950017,5.090592861175537,444679,0,0.0,0.0,4.5230933904647825,4.167826523780823,4.575884179609726,4.293570566865964,0.27835027962112147,0.26629658079035845,67.34020117324101,5.281899449940145,4.2450437568469646,AFSI
2007-06-04 00:00:00-04:00,5.156108350563705,5.234727158641488,5.110246717668254,5.208520889282227,878648,0,0.0,0.0,4.563822460174561,4.200063171386719,4.6166994512015,4.329450971666602,0.28052535631470743,0.26914233589522824,78.14579687190465,5.319145470284837,4.296244353628738,AFSI
2007-06-05 00:00:00-04:00,5.17576268680935,5.437827256714506,5.15610808032243,5.310070991516113,1800041,0,0.0,0.0,4.6058619022369385,4.234853963851929,4.661433098963733,4.367906658719524,0.28713346893016656,0.2727405625022159,83.9624114082264,5.362766693640684,4.350896979760194,AFSI
2007-06-06 00:00:00-04:00,5.359208231536335,5.359208231536335,5.198694020835583,5.267486095428467,919055,0,0.0,0.0,4.643533595403036,4.267171301841736,4.700533292284039,4.4031842836885025,0.2856415031269659,0.27532075062716593,82.66275970663548,5.400158373764624,4.393107350417505,AFSI
2007-06-07 00:00:00-04:00,5.241278864548959,5.263030289756914,4.949732577213373,5.080764293670654,1129232,0,0.0,0.0,4.678366216023763,4.296852817535401,4.725064324631562,4.429756048785842,0.26632222376056447,0.27352104525384563,69.86671355778185,5.414960856735696,4.41990738362075,AFSI
2007-06-08 00:00:00-04:00,5.057835742841037,5.562308530837885,5.0086982675035,5.5328264236450195,2043193,0,0.0,0.0,4.7287043253580725,4.3370796489715575,4.777178008438883,4.473013710545025,0.28421296142005037,0.2756594284870866,76.55610751076856,5.517739734085524,4.395420160857714,AFSI
2007-06-11 00:00:00-04:00,5.5623082901939185,5.640927869322976,5.411621929059617,5.496792793273926,1217973,0,0.0,0.0,4.777404562632243,4.3777651023864745,4.823604768750821,4.513161909867727,0.292116549341098,0.2789508526578889,75.61477604198204,5.595265343254826,4.392255303794124,AFSI
2007-06-12 00:00:00-04:00,5.418172137871797,5.474843709977578,5.293691319815179,5.3067946434021,898647,0,0.0,0.0,4.823593306541443,4.414716124534607,4.854778309050904,4.544284762163193,0.27982330798643407,0.27912534372359793,65.36199748525422,5.620890005852104,4.432146445487618,AFSI
2007-06-13 00:00:00-04:00,5.398518602869834,5.5623082901939185,5.329726518383113,5.496792793273926,985317,0,0.0,0.0,4.874914185206095,4.453043003082275,4.896198598355615,4.581638018285183,0.282159529046071,0.27973218078809253,66.79177461016081,5.665848709125309,4.4766170730402175,AFSI
