Date,Close,High,Low,Open,Volume,SMA_30,SMA_50,EMA_30,EMA_50,MACD,Signal_Line,RSI
,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC,,,,,,,
2011-09-28,1151.06005859375,1184.7099609375,1150.4000244140625,1175.3900146484375,4787920000,1175.3146728515626,1204.0708056640624,1184.0124923692022,1203.169986554591,-11.414026345260936,-10.0463992592608,43.03311922363959
2011-09-29,1160.4000244140625,1175.8699951171875,1139.9300537109375,1151.739990234375,5285740000,1174.19833984375,1200.7620068359374,1182.4891073398385,1201.4927331373156,-11.24633395345063,-10.286386198098768,51.35480398563525
2011-09-30,1131.4200439453125,1159.9300537109375,1131.3399658203125,1159.9300537109375,4416790000,1173.890673828125,1196.5144067382812,1179.1943290563208,1198.7447845415509,-13.298580989243646,-10.888825156327744,43.7965005333984
2011-10-03,1099.22998046875,1138.989990234375,1098.9200439453125,1131.2099609375,5670340000,1173.080672200521,1191.5986059570312,1174.0353388248648,1194.8422432053626,-17.322784374513958,-12.175616999964987,36.37506465113232
2011-10-04,1123.949951171875,1125.1199951171875,1074.77001953125,1097.4200439453125,3714670000,1173.0850056966146,1187.32900390625,1170.8040234924138,1192.0621533216965,-18.306276151618476,-13.401748830295686,38.40584748523589
2011-10-05,1144.030029296875,1146.0699462890625,1115.6800537109375,1124.030029296875,2510620000,1172.4743408203126,1183.5708056640624,1169.0766690281855,1190.1785406148408,-17.266370016568317,-14.174673067550213,38.328555747573596
2011-10-06,1164.969970703125,1165.550048828125,1134.949951171875,1144.1099853515625,5098330000,1172.053340657552,1180.7724047851561,1168.8117207491493,1189.189969245754,-14.584438316909882,-14.256626117422147,41.28533221284032
2011-10-07,1155.4599609375,1171.4000244140625,1150.260009765625,1165.030029296875,5580380000,1171.926338704427,1177.868203125,1167.9503168903334,1187.8672238219008,-13.07563860968412,-14.020428615874543,41.627924668827895
2011-10-10,1194.8900146484375,1194.9100341796875,1158.1500244140625,1158.1500244140625,4446800000,1172.5293375651042,1175.9204028320312,1169.6883619069854,1188.1426273837258,-8.59910306030497,-12.936163504760628,48.90197734181042
2011-10-11,1195.5400390625,1199.239990234375,1187.300048828125,1194.5999755859375,4424500000,1172.0446736653646,1174.0924047851563,1171.3562120460508,1188.432721959364,-4.941996587614767,-11.337330121331457,54.90825363383894
2011-10-12,1207.25,1220.25,1196.18994140625,1196.18994140625,5355360000,1171.8556722005208,1173.1564038085937,1173.6719403011443,1189.170654431546,-1.0862952412039704,-9.28712314530596,64.5111805468153
2011-10-13,1203.6600341796875,1207.4599609375,1190.5799560546875,1206.9599609375,4436270000,1171.348006184896,1172.0228051757813,1175.606656035244,1189.7388654020613,1.660553785175125,-7.097587759209744,62.71321107677308
2011-10-14,1224.5799560546875,1224.6099853515625,1205.6500244140625,1205.6500244140625,4116690000,1172.0200032552084,1172.5130053710936,1178.7662237784339,1191.1051826825565,5.462545464985851,-4.585561114370625,61.90642169900447
2011-10-17,1200.8599853515625,1224.469970703125,1198.550048828125,1224.469970703125,4300700000,1172.9163370768229,1172.5426049804687,1180.1916277508938,1191.487723963694,6.4868712496027,-2.3710746415759605,54.71677050859193
2011-10-18,1225.3800048828125,1233.0999755859375,1191.47998046875,1200.75,4840170000,1174.921004231771,1174.661005859375,1183.107006920695,1192.8168330193457,9.171494191614784,-0.06256087493781168,63.74768154407471
2011-10-19,1209.8800048828125,1229.6400146484375,1206.31005859375,1223.4599609375,4846390000,1175.296337890625,1175.4080053710939,1184.8342971117995,1193.4859770139915,9.933845565651382,1.936720413180027,58.94885109238948
2011-10-20,1215.3900146484375,1219.530029296875,1197.3399658203125,1209.9200439453125,4870290000,1176.2793375651042,1177.30060546875,1186.8056337270666,1194.344958882009,10.857468127004495,3.7208699559449205,66.5955124598672
2011-10-21,1238.25,1239.030029296875,1215.3900146484375,1215.3900146484375,4980770000,1179.0800048828125,1178.6128051757812,1190.124625099514,1196.0667252003616,13.280960781442673,5.632888121044472,78.5274705895909
2011-10-24,1254.18994140625,1256.550048828125,1238.719970703125,1238.719970703125,4309380000,1182.1440022786458,1180.1204028320312,1194.2578713128519,1198.3460670123573,16.299920884632684,7.766294673762114,77.72480739407193
2011-10-25,1229.050048828125,1254.18994140625,1226.7900390625,1254.18994140625,4473970000,1184.016670735677,1180.6116040039062,1196.5025279267406,1199.5501447306226,16.47398741640268,9.507833222290227,67.71695565597231
2011-10-26,1242.0,1246.280029296875,1221.06005859375,1229.1700439453125,4873530000,1185.7940022786458,1181.5964038085938,1199.4378487056606,1201.2148449372648,17.455671118350438,11.09740080150227,66.60489902806752
2011-10-27,1284.5899658203125,1292.6600341796875,1243.969970703125,1243.969970703125,6367610000,1188.3100016276042,1183.4104028320312,1204.9315336807995,1204.4844575209138,21.42336164977769,13.162592971157354,74.36142493999648
2011-10-28,1285.0899658203125,1287.0799560546875,1277.010009765625,1284.3900146484375,4536690000,1190.612666829427,1186.2992016601563,1210.1030454317358,1207.6454578463804,24.327696263861526,15.39561362969819,69.94694980261396
2011-10-31,1253.300048828125,1284.9599609375,1253.1600341796875,1284.9599609375,4310210000,1192.2530029296875,1188.8946020507813,1212.8899488766642,1209.4358339633116,23.78998560299624,17.0744880243578,61.226893483907894
2011-11-01,1218.280029296875,1251.0,1215.4200439453125,1251.0,5645540000,1192.7926717122396,1190.7838037109375,1213.2376960005488,1209.782665152863,20.303971582982285,17.7203847360827,51.965789801162785
2011-11-02,1237.9000244140625,1242.47998046875,1219.6199951171875,1219.6199951171875,4110530000,1195.1640055338542,1192.2948046875,1214.8288139627111,1210.885306692518,18.906507541516476,17.957609297169455,55.77247919393476
2011-11-03,1261.1500244140625,1263.2099609375,1234.81005859375,1238.25,4849140000,1199.5503377278646,1193.9658056640626,1217.817279153121,1212.856472093363,19.450870386048564,18.256261514945276,56.11724415069744
2011-11-04,1253.22998046875,1260.8199462890625,1238.9200439453125,1260.8199462890625,3830650000,1203.4436686197917,1195.8450048828124,1220.101969560581,1214.4397469316134,19.023904774177936,18.409790166791808,59.249062729736316
2011-11-07,1261.1199951171875,1261.699951171875,1240.75,1253.2099609375,3429740000,1206.7160034179688,1197.5314038085937,1222.7482937900395,1216.2703448996751,19.101993799235288,18.548230893280504,56.705948963858035
2011-11-08,1275.9200439453125,1277.550048828125,1254.989990234375,1261.1199951171875,3908490000,1210.0673380533854,1198.8482055664062,1226.178729283928,1218.609548783818,20.126118796048104,18.863808473834023,62.423826556951184
2011-11-09,1229.0999755859375,1275.1800537109375,1226.6400146484375,1275.1800537109375,4659740000,1212.6686686197916,1199.1718041992187,1226.3671967872835,1219.0209380701756,16.964204223047773,18.483887623676775,52.23223939451759
2011-11-10,1239.699951171875,1246.219970703125,1227.699951171875,1229.5899658203125,4002760000,1215.3119995117188,1199.5880029296875,1227.2273744895153,1219.8318797604384,15.13917855905629,17.81494581075268,50.24589627723221
2011-11-11,1263.8499755859375,1266.97998046875,1240.1199951171875,1240.1199951171875,3370180000,1219.7263305664062,1200.7766015625,1229.590122947349,1221.5580795967326,15.463286569768115,17.344613962555766,51.5938550728841
2011-11-14,1251.780029296875,1263.8499755859375,1246.6800537109375,1263.8499755859375,3219680000,1224.8113321940104,1202.332802734375,1231.0217298086088,1222.7432540947775,14.578152839206723,16.79132173788596,53.91936799759539
2011-11-15,1257.81005859375,1264.25,1244.3399658203125,1251.699951171875,3599300000,1229.2733357747395,1204.1842041015625,1232.7500090850697,1224.1184228986588,14.199567178384086,16.272970825985585,52.79280266143856
2011-11-16,1236.9100341796875,1259.6099853515625,1235.6700439453125,1257.81005859375,4085010000,1232.3693359375,1204.9500048828124,1233.0183978008515,1224.6200547136011,12.073897636978245,15.433156188184117,40.878498614239106
2011-11-17,1216.1300048828125,1237.72998046875,1209.4300537109375,1236.56005859375,4596450000,1234.0746704101562,1205.5546044921875,1231.9288240642038,1224.287111582982,8.613226597812854,14.069170270109865,37.75743369874081
2011-11-18,1215.6500244140625,1223.510009765625,1211.3599853515625,1216.18994140625,3827610000,1236.081005859375,1206.7830053710939,1230.878578925485,1223.9484022822403,5.76542917534357,12.408422051156606,42.47992763464272
2011-11-21,1192.97998046875,1215.6199951171875,1183.1600341796875,1215.6199951171875,4050070000,1236.0173380533854,1207.3972045898438,1228.4335080573087,1222.733954367986,1.6601094079669565,10.258759522518677,44.68442202085216
2011-11-22,1188.0400390625,1196.81005859375,1181.6500244140625,1192.97998046875,3911710000,1235.7673380533854,1207.70060546875,1225.8274777995791,1221.3734086697316,-1.9692972388577346,7.813148170243395,38.83565893591723
2011-11-23,1161.7900390625,1187.47998046875,1161.7900390625,1187.47998046875,3798940000,1234.2520060221354,1207.1628051757812,1221.6960301391225,1219.0368059400362,-6.884424415271724,4.873633653140372,28.046860292439902
2011-11-25,1158.6700439453125,1172.6600341796875,1158.6600341796875,1161.4100341796875,1664200000,1232.7523396809895,1206.1540063476561,1217.6298374814573,1216.669481940243,-10.905741050981305,1.7177587123160365,28.65465363187913
2011-11-28,1192.550048828125,1197.3499755859375,1158.6700439453125,1158.6700439453125,3920750000,1231.684676106771,1205.6848071289062,1216.0117866005974,1215.7236218181993,-11.229384851259056,-0.871670000398982,36.14693216417361
2011-11-29,1195.18994140625,1203.6700439453125,1191.800048828125,1192.56005859375,3992650000,1231.495674641927,1205.506806640625,1214.6684417493493,1214.9183794491032,-11.14439201218147,-2.9262144027554795,32.847465768382264
2011-11-30,1246.9599609375,1247.1099853515625,1196.719970703125,1196.719970703125,5801910000,1232.2150065104167,1206.4042065429687,1216.7517655679396,1216.1749120564914,-6.820998434774083,-3.7051712091592006,53.71649580643506
2011-12-01,1244.5799560546875,1251.0899658203125,1239.72998046875,1246.9100341796875,3818680000,1233.371671549479,1207.96060546875,1218.547132696117,1217.2888353505384,-3.5458500279153213,-3.673306972910425,51.05145355030285
2011-12-02,1244.280029296875,1260.0799560546875,1243.3499755859375,1246.030029296875,4144310000,1234.3346720377604,1210.2550048828125,1220.2073195735852,1218.3473135445124,-0.9633677977753905,-3.131319137883418,45.30042710864741
2011-12-05,1257.0799560546875,1266.72998046875,1244.3299560546875,1244.3299560546875,4148060000,1234.9623372395833,1212.6680029296874,1222.5861993465596,1219.8662407017741,2.091999819598641,-2.086655346387006,51.26829026048194
